,DATA,POTENCIA,RADIACAO,TEMPERATURA,P/R,R/P
4235,2020-06-09 18,19.84,1913418.0,31.6,,96442.43951612903
4236,2020-06-09 19,17.58,730352.0,29.6,,41544.48236632538
4237,2020-06-09 20,17.68,175942.0,27.4,,9951.470588235294
4238,2020-06-09 21,16.080000000000002,17529.0,25.1,,1090.1119402985073
4239,2020-06-10 10,27.72,41414.0,15.2,,1494.0115440115442
4240,2020-06-10 11,29.86,570.97,19.3,,19.12156731413262
4241,2020-06-10 12,27.62,1270396.0,22.2,,45995.510499637945
4242,2020-06-10 13,30.72,1842287.0,26.3,,59970.27994791667
4243,2020-06-10 14,29.4,2291985.0,28.2,,77958.67346938777
4244,2020-06-10 15,31.1,2489.65,30.2,,80.05305466237942
4245,2020-06-10 16,30.14,2483124.0,30.5,,82386.3304578633
4246,2020-06-10 17,23.520000000000003,2244095.0,30.9,,95412.20238095237
4247,2020-06-10 18,18.56,1779368.0,30.2,,95871.12068965517
4248,2020-06-10 19,16.18,751.44,29.2,,46.442521631644006
4249,2020-06-10 20,14.240000000000002,248214.0,26.7,,17430.75842696629
4250,2020-06-11 10,18.7,50825.0,14.2,,2717.914438502674
4251,2020-06-11 11,19.46,593277.0,18.0,,30486.99897225077
4252,2020-06-11 12,19.76,1192964.0,21.8,,60372.672064777325
4253,2020-06-11 13,19.14,1832467.0,25.5,,95740.1776384535
4254,2020-06-11 14,19.72,2252798.0,28.7,,114239.24949290062
4255,2020-06-11 15,18.380000000000006,2658114.0,29.8,,144619.9129488574
4256,2020-06-11 16,17.92,1903773.0,29.4,,106237.33258928571
4257,2020-06-11 17,18.380000000000006,2269295.0,30.4,,123465.45157780191
4258,2020-06-11 18,16.76,1839151.0,30.7,,109734.54653937946
4259,2020-06-11 19,14.8,683568.0,29.3,,46187.02702702703
4260,2020-06-11 20,14.340000000000002,128027.0,27.1,,8927.963737796374
4261,2020-06-11 21,13.46,20201.0,24.3,,1500.817236255572
4262,2020-06-12 10,20.7,31226.0,14.6,,1508.5024154589373
4263,2020-06-12 11,25.06,581802.0,19.6,,23216.36073423783
4264,2020-06-12 12,23.88,1309506.0,21.3,,54836.934673366835
4265,2020-06-12 13,23.92,1892186.0,26.3,,79104.76588628763
4266,2020-06-12 14,25.28,2295817.0,29.1,,90815.54588607594
4267,2020-06-12 15,24.86,2541713.0,29.4,,102241.06999195495
4268,2020-06-12 16,22.86,2538724.0,30.1,,111055.29308836396
4269,2020-06-12 17,20.88,2288926.0,30.1,,109622.89272030653
4270,2020-06-12 18,18.74,1920931.0,30.4,,102504.32230522946
4271,2020-06-12 19,17.2,685942.0,29.0,,39880.348837209305
4272,2020-06-12 20,15.42,130861.0,27.3,,8486.44617380026
4273,2020-06-13 10,19.66,32263.0,16.2,,1641.0478128179043
4274,2020-06-13 11,20.9,305461.0,18.2,,14615.358851674642
4275,2020-06-13 12,18.6,1151916.0,23.1,,61930.96774193548
4276,2020-06-13 13,18.7,1883234.0,24.9,,100707.70053475937
4277,2020-06-13 14,18.020000000000003,2274645.0,28.3,,126228.91231964482
4278,2020-06-13 15,17.54,2521816.0,29.1,,143775.14253135692
4279,2020-06-13 16,17.14,2282389.0,30.0,,133161.55192532088
4280,2020-06-13 17,17.740000000000006,2460712.0,30.1,,138709.80834272824
4281,2020-06-13 18,17.2,1692617.0,29.2,,98407.96511627907
4282,2020-06-13 19,15.3,603747.0,27.3,,39460.58823529412
4283,2020-06-13 20,15.14,142944.0,25.7,,9441.479524438573
4284,2020-06-13 21,13.48,23096.0,24.5,,1713.353115727003
4285,2020-06-14 10,16.56,42312.0,16.9,,2555.072463768116
4286,2020-06-14 11,17.099999999999998,587099.0,19.6,,34333.27485380117
4287,2020-06-14 12,17.3,1308396.0,24.8,,75629.82658959537
4288,2020-06-14 13,17.400000000000002,1901202.0,26.8,,109264.48275862068
4289,2020-06-14 14,17.16,2298331.0,28.3,,133935.37296037297
4290,2020-06-14 15,15.42,2540926.0,28.6,,164781.19325551233
4291,2020-06-14 16,15.86,2530716.0,28.6,,159565.9520807062
4292,2020-06-14 17,16.36,2076877.0,29.6,,126948.47188264059
4293,2020-06-14 18,15.979999999999995,1884.28,29.2,,117.9148936170213
4294,2020-06-14 19,14.66,663902.0,28.4,,45286.63028649386
4295,2020-06-14 20,13.54,131413.0,26.7,,9705.539143279173
4296,2020-06-14 21,13.52,16037.0,24.0,,1186.1686390532545
4297,2020-06-15 10,26.12,25089.0,16.2,,960.5283307810107
4298,2020-06-15 11,26.94,619412.0,20.6,,22992.279138827023
4299,2020-06-15 12,25.16,1369988.0,22.4,,54451.0333863275
4300,2020-06-15 13,28.18,1958994.0,24.1,,69517.17530163236
4301,2020-06-15 14,29.94,2313385.0,25.0,,77267.36806947227
4302,2020-06-15 15,29.22,2575895.0,26.2,,88155.20191649556
4303,2020-06-15 16,28.26,2578.02,26.7,,91.22505307855626
4304,2020-06-15 17,23.32,2315162.0,27.2,,99277.95883361921
4305,2020-06-15 18,18.6,1917.18,27.0,,103.07419354838709
4306,2020-06-15 19,14.92,641814.0,26.2,,43017.024128686324
4307,2020-06-15 20,14.78,125649.0,25.1,,8501.28552097429
4308,2020-06-15 21,13.58,15996.0,22.1,,1177.9086892488954
4309,2020-06-16 10,26.52,22471.0,17.8,,847.3227752639517
4310,2020-06-16 11,27.7,615773.0,20.0,,22230.072202166066
4311,2020-06-16 12,28.66,1360273.0,22.5,,47462.42149337055
4312,2020-06-16 13,29.82,1937305.0,24.4,,64966.63313212609
4313,2020-06-16 14,30.68,2332183.0,26.5,,76016.39504563234
4314,2020-06-16 15,29.06,2551119.0,26.3,,87787.99036476256
4315,2020-06-16 16,26.24,2599603.0,27.1,,99070.2362804878
4316,2020-06-16 17,22.08,2239089.0,27.4,,101408.01630434784
4317,2020-06-16 18,16.979999999999997,1660905.0,27.2,,97815.371024735
4318,2020-06-16 19,14.9,750277.0,26.2,,50354.161073825504
4319,2020-06-16 20,13.94,216172.0,24.9,,15507.317073170732
4320,2020-06-16 21,13.28,24229.0,24.0,,1824.4728915662652
4321,2020-06-17 10,23.84,26226.0,15.5,,1100.0838926174497
4322,2020-06-17 11,23.92,596579.0,20.5,,24940.593645484947
4323,2020-06-17 12,23.680000000000003,1265226.0,21.8,,53430.15202702702
4324,2020-06-17 13,25.74,1254015.0,22.0,,48718.53146853147
4325,2020-06-17 14,29.08,1862788.0,23.7,,64057.35900962861
4326,2020-06-17 15,28.8,2614667.0,25.6,,90787.04861111111
4327,2020-06-17 16,25.0,2177982.0,25.9,,87119.28
4328,2020-06-17 17,22.8,1738211.0,26.8,,76237.32456140351
4329,2020-06-17 18,17.32,1573343.0,25.7,,90839.66512702078
4330,2020-06-17 19,14.04,783026.0,25.4,,55771.08262108263
4331,2020-06-17 20,13.66,184582.0,24.4,,13512.591508052708
4332,2020-06-17 21,12.92,27569.0,22.3,,2133.823529411765
4333,2020-06-18 10,23.78,24673.0,16.2,,1037.552565180824
4334,2020-06-18 11,25.86,602016.0,20.2,,23279.814385150814
4335,2020-06-18 12,25.26,1350895.0,21.9,,53479.612034837686
4336,2020-06-18 13,24.94,1939581.0,24.4,,77769.88773055332
4337,2020-06-18 14,25.52,2320772.0,25.2,,90939.34169278997
4338,2020-06-18 15,27.62,2507707.0,26.4,,90793.15713251267
4339,2020-06-18 16,27.36,2520643.0,27.2,,92128.76461988305
4340,2020-06-18 17,22.42,2199383.0,27.7,,98099.15254237287
4341,2020-06-18 18,17.54,1630067.0,28.4,,92934.2645381984
4342,2020-06-18 19,14.2,786675.0,27.2,,55399.64788732395
4343,2020-06-18 20,14.52,204325.0,26.0,,14071.969696969698
4344,2020-06-18 21,12.44,25719.0,23.3,,2067.443729903537
4345,2020-06-19 10,24.26,24416.0,16.1,,1006.4303380049463
4346,2020-06-19 11,24.74,597225.0,19.7,,24140.056588520616
4347,2020-06-19 12,26.22,1335932.0,21.8,,50950.87719298246
4348,2020-06-19 13,26.12,1913411.0,24.8,,73254.63246554365
4349,2020-06-19 14,26.38,2311.64,26.2,,87.62850644427597
4350,2020-06-19 15,24.84,2521573.0,26.8,,101512.60064412239
4351,2020-06-19 16,23.0,2319.3,27.5,,100.83913043478262
4352,2020-06-19 17,19.06,2103634.0,28.1,,110369.04512067157
4353,2020-06-19 18,16.659999999999997,1739254.0,28.0,,104396.99879951983
4354,2020-06-19 19,14.96,735754.0,27.2,,49181.41711229946
4355,2020-06-19 20,13.62,168573.0,25.5,,12376.872246696035
4356,2020-06-19 21,14.54,11746.0,23.1,,807.840440165062
4357,2020-06-20 10,18.28,41372.0,15.3,,2263.238512035011
4358,2020-06-20 11,20.14,571121.0,20.5,,28357.54716981132
4359,2020-06-20 12,18.880000000000006,1321258.0,23.1,,69981.88559322032
4360,2020-06-20 13,19.48,1904862.0,26.5,,97785.52361396304
4361,2020-06-20 14,19.12,2304724.0,27.7,,120539.95815899581
4362,2020-06-20 15,18.16,2641382.0,28.9,,145450.55066079294
4363,2020-06-20 16,18.38,2580605.0,29.4,,140402.88356909686
4364,2020-06-20 17,18.9,2200122.0,29.7,,116408.57142857143
4365,2020-06-20 18,17.3,1882931.0,29.7,,108839.94219653179
4366,2020-06-20 19,17.1,645523.0,28.4,,37749.88304093567
4367,2020-06-20 20,14.86,140614.0,27.7,,9462.584118438763
4368,2020-06-20 21,13.76,23666.0,23.9,,1719.9127906976744
4369,2020-06-21 10,15.84,22255.0,16.4,,1404.9873737373737
4370,2020-06-21 11,19.18,607534.0,22.3,,31675.39103232534
4371,2020-06-21 12,18.98,1361274.0,24.8,,71721.49631190726
4372,2020-06-21 13,16.58,1945731.0,26.8,,117354.1013268999
4373,2020-06-21 14,15.94,2322134.0,27.9,,145679.6737766625
4374,2020-06-21 15,15.7,2551.92,28.5,,162.54267515923567
4375,2020-06-21 16,15.9,2529164.0,29.6,,159066.9182389937
4376,2020-06-21 17,16.68,2303986.0,30.0,,138128.65707434053
4377,2020-06-21 18,15.4,1917124.0,29.3,,124488.57142857142
4378,2020-06-21 19,14.74,671271.0,28.9,,45540.773405698776
4379,2020-06-21 20,14.5,123752.0,26.5,,8534.620689655172
4380,2020-06-21 21,13.62,15375.0,25.3,,1128.8546255506608
4381,2020-06-22 10,26.32,21435.0,14.4,,814.3996960486322
4382,2020-06-22 11,26.34,613726.0,18.0,,23300.151860288533
4383,2020-06-22 12,25.86,1361.86,20.3,,52.66279969064192
4384,2020-06-22 13,26.44,1964845.0,24.2,,74313.35098335854
4385,2020-06-22 14,27.3,2281.88,25.9,,83.585347985348
4386,2020-06-22 15,26.840000000000003,2605777.0,26.9,,97085.58122205661
4387,2020-06-22 16,28.0,2507.71,27.9,,89.56107142857142
4388,2020-06-22 17,22.72,2081601.0,28.7,,91619.76232394367
4389,2020-06-22 18,17.2,1987089.0,28.3,,115528.43023255814
4390,2020-06-22 19,15.14,713703.0,27.4,,47140.22457067371
4391,2020-06-22 20,13.96,153744.0,25.4,,11013.180515759312
4392,2020-06-22 21,13.7,15747.0,22.5,,1149.4160583941607
4393,2020-06-23 10,22.82,21579.0,11.4,,945.6178790534618
4394,2020-06-23 11,24.52,614959.0,16.9,,25079.893964110932
4395,2020-06-23 12,22.78,1349613.0,20.2,,59245.5223880597
4396,2020-06-23 13,23.96,1923534.0,25.2,,80281.05175292153
4397,2020-06-23 14,24.88,2332706.0,27.0,,93758.27974276528
4398,2020-06-23 15,26.68,2561062.0,27.3,,95991.82908545727
4399,2020-06-23 16,25.38,2533775.0,28.8,,99833.5303388495
4400,2020-06-23 17,20.200000000000006,2263338.0,28.9,,112046.43564356433
4401,2020-06-23 18,16.439999999999998,1869602.0,29.3,,113722.74939172751
4402,2020-06-23 19,14.02,650868.0,28.3,,46424.25106990014
4403,2020-06-23 20,13.38,121378.0,26.4,,9071.599402092676
4404,2020-06-23 21,12.8,16814.0,24.3,,1313.59375
4405,2020-06-24 10,27.2,48667.0,15.3,,1789.2279411764707
4406,2020-06-24 11,28.72,739368.0,19.3,,25744.01114206128
4407,2020-06-24 12,26.28,1298962.0,22.4,,49427.777777777774
4408,2020-06-24 13,28.2,1890922.0,26.1,,67053.97163120567
4409,2020-06-24 14,29.96,2292554.0,27.8,,76520.49399198932
4410,2020-06-24 15,29.06,2500141.0,29.1,,86033.75774260152
4411,2020-06-24 16,26.94,2486524.0,28.6,,92298.58945805494
4412,2020-06-24 17,22.32,2450242.0,30.0,,109777.86738351254
4413,2020-06-24 18,18.64,1711278.0,28.4,,91806.75965665236
4414,2020-06-24 19,15.56,414926.0,28.3,,26666.19537275064
4415,2020-06-24 20,13.96,223066.0,27.2,,15978.939828080229
4416,2020-06-24 21,12.66,26214.0,24.5,,2070.616113744076
4417,2020-06-25 10,26.26,25403.0,15.6,,967.3648134044173
4418,2020-06-25 11,29.86,602.56,20.3,,20.179504353650366
4419,2020-06-25 12,28.360000000000007,1283111.0,22.9,,45243.688293370935
4420,2020-06-25 13,28.62,1876335.0,26.7,,65560.27253668763
4421,2020-06-25 14,31.22,2262028.0,28.3,,72454.45227418322
4422,2020-06-25 15,29.5,1614577.0,29.1,,54731.42372881356
4423,2020-06-25 16,26.44,1869901.0,30.0,,70722.42813918306
4424,2020-06-25 17,24.16,1843629.0,29.5,,76309.14735099337
4425,2020-06-25 18,19.5,1784742.0,28.4,,91525.23076923077
4426,2020-06-25 19,16.939999999999998,584816.0,28.5,,34522.78630460449
4427,2020-06-25 20,15.7,147626.0,26.8,,9402.929936305733
4428,2020-06-25 21,15.04,20183.0,24.2,,1341.9547872340427
4429,2020-06-26 10,26.1,20684.0,15.2,,792.4904214559386
4430,2020-06-26 11,27.6,550009.0,18.8,,19927.86231884058
4431,2020-06-26 12,27.86,1196199.0,22.0,,42936.073223259154
4432,2020-06-26 13,29.0,1719781.0,25.5,,59302.793103448275
4433,2020-06-26 14,28.58,2174632.0,28.3,,76089.2932120364
4434,2020-06-26 15,28.74,1539242.0,27.4,,53557.480862908844
4435,2020-06-26 16,27.0,1105803.0,27.1,,40955.666666666664
4436,2020-06-26 17,23.58,1487211.0,29.5,,63070.865139949114
4437,2020-06-26 18,20.880000000000006,1551672.0,29.5,,74313.79310344826
4438,2020-06-26 19,18.58,829213.0,28.9,,44629.33261571583
4439,2020-06-26 20,16.240000000000002,191.86,26.3,,11.814039408866995
4440,2020-06-26 21,14.14,23893.0,24.5,,1689.7454031117397
4441,2020-06-27 10,17.580000000000002,23261.0,12.8,,1323.1513083048917
4442,2020-06-27 11,19.78,572593.0,16.4,,28948.078867542972
4443,2020-06-27 12,17.74,1297202.0,20.7,,73122.9988726043
4444,2020-06-27 13,18.2,1879177.0,25.1,,103251.48351648352
4445,2020-06-27 14,18.160000000000004,2273598.0,27.4,,125198.12775330394
4446,2020-06-27 15,17.74,2508504.0,29.0,,141403.83314543407
4447,2020-06-27 16,17.62,2262675.0,29.4,,128415.15323496026
4448,2020-06-27 17,16.62,2370801.0,30.3,,142647.47292418772
4449,2020-06-27 18,14.64,1567376.0,28.4,,107061.20218579234
4450,2020-06-27 19,13.86,551716.0,27.9,,39806.34920634921
4451,2020-06-27 20,14.68,148739.0,25.9,,10132.08446866485
4452,2020-06-27 21,13.920000000000002,20166.0,23.6,,1448.706896551724
4453,2020-06-28 10,14.54,48294.0,15.5,,3321.4580467675382
4454,2020-06-28 11,13.44,504584.0,17.7,,37543.45238095238
4455,2020-06-28 12,13.86,1255027.0,20.7,,90550.28860028861
4456,2020-06-28 13,15.079999999999998,1826.64,23.2,,121.12997347480108
4457,2020-06-28 14,15.22,2205329.0,25.1,,144896.7805519054
4458,2020-06-28 15,14.54,2405.53,26.8,,165.44222833562588
4459,2020-06-28 16,14.78,2408862.0,28.3,,162981.1907983762
4460,2020-06-28 17,15.04,2040423.0,28.1,,135666.42287234042
4461,2020-06-28 18,14.4,1618327.0,27.7,,112383.81944444444
4462,2020-06-28 19,14.6,683439.0,28.3,,46810.890410958906
4463,2020-06-28 20,13.58,176683.0,26.8,,13010.530191458027
4464,2020-06-28 21,13.2,18591.0,23.3,,1408.409090909091
4465,2020-06-29 10,24.96,33292.0,14.9,,1333.8141025641025
4466,2020-06-29 11,25.5,533.41,17.7,,20.918039215686274
4467,2020-06-29 12,25.64,1255859.0,21.9,,48980.460218408734
4468,2020-06-29 13,27.64,1932627.0,24.7,,69921.38205499276
4469,2020-06-29 14,26.26,2358121.0,26.3,,89798.97182025894
4470,2020-06-29 15,28.0,2284.57,27.1,,81.59178571428572
4471,2020-06-29 16,26.26,2037469.0,26.6,,77588.30921553694
4472,2020-06-29 17,22.42,2263275.0,27.4,,100948.92952720785
4473,2020-06-29 18,17.68,1800631.0,27.4,,101845.64479638009
4474,2020-06-29 19,14.36,740681.0,26.8,,51579.456824512534
4475,2020-06-29 20,13.999999999999998,151138.0,25.1,,10795.57142857143
4476,2020-06-29 21,13.18,23272.0,22.8,,1765.7056145675265
4477,2020-06-30 10,22.34,29583.0,12.9,,1324.2166517457476
4478,2020-06-30 11,22.84,352368.0,16.3,,15427.670753064798
4479,2020-06-30 12,24.14,1269438.0,19.3,,52586.49544324772
4480,2020-06-30 13,24.6,1870122.0,25.2,,76021.21951219512
4481,2020-06-30 14,26.76,2322.84,25.7,,86.80269058295964
4482,2020-06-30 15,26.9,2564427.0,27.4,,95331.85873605948
4483,2020-06-30 16,25.18,2457316.0,27.3,,97589.99205718824
4484,2020-06-30 17,22.06,2240842.0,27.5,,101579.41976427924
4485,2020-06-30 18,18.6,1885762.0,28.3,,101385.05376344085
4486,2020-06-30 19,16.52,770143.0,26.3,,46618.825665859564
4487,2020-06-30 20,13.46,201.48,25.2,,14.968796433878156
4488,2020-07-01 10,23.9,25064.0,13.5,,1048.702928870293
4489,2020-07-01 11,23.4,534295.0,18.3,,22833.11965811966
4490,2020-07-01 12,25.24,1284976.0,21.5,,50910.30110935024
4491,2020-07-01 13,25.64,1858226.0,25.1,,72473.71294851793
4492,2020-07-01 14,29.200000000000006,2202706.0,27.9,,75435.13698630135
4493,2020-07-01 15,30.1,2388.45,28.1,,79.35049833887042
4494,2020-07-01 16,27.48,1371.61,27.9,,49.91302765647743
4495,2020-07-01 17,22.98,1771879.0,29.0,,77105.26544821584
4496,2020-07-01 18,17.96,1398775.0,29.2,,77882.79510022272
4497,2020-07-01 19,14.52,888209.0,27.4,,61171.41873278237
4498,2020-07-01 20,13.48,278294.0,26.2,,20644.955489614244
4499,2020-07-01 21,13.1,27648.0,24.1,,2110.5343511450383
4500,2020-07-02 10,22.88,24999.0,15.2,,1092.6136363636365
4501,2020-07-02 11,22.98,523347.0,17.4,,22774.02088772846
4502,2020-07-02 12,25.06,1195876.0,19.9,,47720.51077414206
4503,2020-07-02 13,24.22,1788809.0,22.5,,73856.68868703551
4504,2020-07-02 14,24.76,2220804.0,25.6,,89693.21486268174
4505,2020-07-02 15,24.42,2429987.0,28.0,,99508.06715806715
4506,2020-07-02 16,21.3,2387628.0,28.5,,112095.21126760563
4507,2020-07-02 17,18.5,2055266.0,28.3,,111095.45945945945
4508,2020-07-02 18,16.38,1253355.0,28.3,,76517.39926739928
4509,2020-07-02 19,14.14,549236.0,27.8,,38842.71570014144
4510,2020-07-02 20,12.66,197174.0,26.4,,15574.565560821486
4511,2020-07-02 21,11.98,23224.0,23.7,,1938.5642737896494
4512,2020-07-03 10,23.660000000000004,25439.0,13.8,,1075.1901944209635
4513,2020-07-03 11,24.04,530196.0,17.5,,22054.742096505823
4514,2020-07-03 12,23.9,1233721.0,19.9,,51620.12552301255
4515,2020-07-03 13,23.62,1830264.0,23.5,,77487.89161727349
4516,2020-07-03 14,26.88,2228.82,25.6,,82.91741071428572
4517,2020-07-03 15,26.2,2442859.0,28.5,,93238.893129771
4518,2020-07-03 16,23.98,2487662.0,29.4,,103739.03252710593
4519,2020-07-03 17,21.1,2258653.0,30.3,,107045.16587677725
4520,2020-07-03 18,17.04,1513248.0,30.1,,88805.63380281691
4521,2020-07-03 19,14.5,557294.0,28.3,,38434.06896551724
4522,2020-07-03 20,13.760000000000002,177435.0,27.0,,12894.985465116277
4523,2020-07-03 21,13.44,20472.0,23.6,,1523.2142857142858
4524,2020-07-04 10,15.42,24541.0,13.7,,1591.5045395590143
4525,2020-07-04 11,15.2,404775.0,17.1,,26629.934210526317
4526,2020-07-04 12,15.68,1290887.0,21.4,,82326.97704081633
4527,2020-07-04 13,16.1,1840896.0,24.7,,114341.36645962732
4528,2020-07-04 14,15.159999999999998,2218346.0,28.5,,146328.8918205805
4529,2020-07-04 15,13.92,2469521.0,29.1,,177408.11781609195
4530,2020-07-04 16,14.84,2097182.0,30.0,,141319.54177897575
4531,2020-07-04 17,14.62,2328664.0,30.2,,159279.3433652531
4532,2020-07-04 18,13.72,2178611.0,30.9,,158790.88921282798
4533,2020-07-04 19,13.68,938171.0,28.6,,68579.7514619883
4534,2020-07-04 20,13.08,195224.0,28.0,,14925.382262996942
4535,2020-07-04 21,12.78,23173.0,25.1,,1813.2237871674492
4536,2020-07-05 10,18.34,32744.0,19.3,,1785.3871319520174
4537,2020-07-05 11,17.240000000000002,526845.0,22.0,,30559.454756380506
4538,2020-07-05 12,17.34,1165575.0,25.7,,67218.85813148788
4539,2020-07-05 13,17.64,1874916.0,26.7,,106287.75510204081
4540,2020-07-05 14,18.56,2260209.0,28.1,,121778.50215517242
4541,2020-07-05 15,17.36,2479872.0,28.9,,142849.76958525347
4542,2020-07-05 16,18.02,2350.77,29.6,,130.45338512763595
4543,2020-07-05 17,17.22,1925743.0,29.2,,111831.76538908247
4544,2020-07-05 18,14.24,1606011.0,30.2,,112781.6713483146
4545,2020-07-05 19,13.94,918369.0,28.7,,65880.12912482067
4546,2020-07-05 20,14.799999999999995,216702.0,27.7,,14642.027027027032
4547,2020-07-05 21,13.94,33106.0,24.7,,2374.8923959827835
4548,2020-07-06 10,27.08,25139.0,14.9,,928.3234859675038
4549,2020-07-06 11,27.94,542781.0,18.5,,19426.664280601286
4550,2020-07-06 12,28.72,1235.34,21.7,,43.01323119777159
4551,2020-07-06 13,30.58,1882861.0,27.3,,61571.64813603663
4552,2020-07-06 14,34.34,2291665.0,28.2,,66734.56610366919
4553,2020-07-06 15,32.68,2517735.0,29.3,,77042.07466340269
4554,2020-07-06 16,29.52,2520133.0,29.6,,85370.35907859079
4555,2020-07-06 17,26.8,2293.52,30.2,,85.57910447761193
4556,2020-07-06 18,20.32,1926881.0,30.2,,94826.82086614173
4557,2020-07-06 19,17.560000000000002,865393.0,29.5,,49282.06150341685
4558,2020-07-06 20,16.44,134693.0,28.0,,8193.004866180048
4559,2020-07-06 21,15.8,21786.0,24.7,,1378.860759493671
4560,2020-07-07 10,25.340000000000003,25281.0,12.8,,997.6716653512233
4561,2020-07-07 11,26.42,566.18,17.1,,21.429977289931866
4562,2020-07-07 12,26.3,1315702.0,20.4,,50026.692015209126
4563,2020-07-07 13,27.14,1924854.0,25.9,,70923.13927781871
4564,2020-07-07 14,29.4,2335653.0,27.9,,79443.97959183675
4565,2020-07-07 15,30.1,2545401.0,28.2,,84564.81727574751
4566,2020-07-07 16,28.56,2546.7,28.5,,89.17016806722688
4567,2020-07-07 17,23.82,2304376.0,29.1,,96741.22586062133
4568,2020-07-07 18,19.12,1951741.0,29.2,,102078.50418410041
4569,2020-07-07 19,15.92,882.55,28.4,,55.43655778894472
4570,2020-07-07 20,14.7,132326.0,27.1,,9001.768707482994
4571,2020-07-07 21,13.82,22125.0,24.1,,1600.9406657018812
4572,2020-07-08 10,27.24,34414.0,15.8,,1263.3627019089574
4573,2020-07-08 11,29.22,559.32,18.4,,19.14168377823409
4574,2020-07-08 12,27.200000000000006,1320324.0,24.4,,48541.323529411755
4575,2020-07-08 13,27.64,1945696.0,26.3,,70394.21128798842
4576,2020-07-08 14,28.44,2337223.0,28.6,,82180.83684950773
4577,2020-07-08 15,28.6,2551783.0,29.1,,89223.18181818181
4578,2020-07-08 16,27.86,2544611.0,29.6,,91335.64249820531
4579,2020-07-08 17,23.44,2304264.0,29.3,,98304.77815699659
4580,2020-07-08 18,19.76,1928893.0,30.1,,97616.04251012145
4581,2020-07-08 19,15.88,876541.0,29.1,,55197.795969773295
4582,2020-07-08 20,14.32,131761.0,26.8,,9201.187150837988
4583,2020-07-08 21,13.34,22149.0,24.2,,1660.344827586207
4584,2020-07-09 10,22.82,29126.0,13.1,,1276.336546888694
4585,2020-07-09 11,24.4,561986.0,18.7,,23032.2131147541
4586,2020-07-09 12,24.56,1302102.0,20.5,,53017.182410423455
4587,2020-07-09 13,24.14,1880.09,24.4,,77.88276719138359
4588,2020-07-09 14,25.64,2259675.0,27.8,,88130.85023400935
4589,2020-07-09 15,27.2,2491515.0,28.6,,91599.81617647059
4590,2020-07-09 16,25.62,2501891.0,28.9,,97653.82513661202
4591,2020-07-09 17,22.94,2322658.0,29.9,,101249.2589363557
4592,2020-07-09 18,16.64,1920193.0,29.9,,115396.21394230769
4593,2020-07-09 19,15.2,868477.0,28.9,,57136.64473684211
4594,2020-07-09 20,13.94,153723.0,27.1,,11027.474892395983
4595,2020-07-09 21,13.44,30576.0,25.3,,2275.0
4596,2020-07-10 10,25.32,24145.0,13.7,,953.5939968404423
4597,2020-07-10 11,26.82,556823.0,17.6,,20761.483967188666
4598,2020-07-10 12,25.96,1316292.0,21.0,,50704.62249614792
4599,2020-07-10 13,26.04,1891171.0,25.0,,72625.61443932411
4600,2020-07-10 14,26.74,2294.11,28.0,,85.7931937172775
4601,2020-07-10 15,28.9,2530435.0,28.4,,87558.3044982699
4602,2020-07-10 16,27.1,2538633.0,29.3,,93676.49446494464
4603,2020-07-10 17,21.76,2322865.0,29.3,,106749.3106617647
4604,2020-07-10 18,16.880000000000006,1954006.0,30.4,,115758.64928909949
4605,2020-07-10 19,15.04,910621.0,29.1,,60546.609042553195
4606,2020-07-10 20,14.419999999999998,147039.0,27.1,,10196.879334257976
4607,2020-07-10 21,13.66,23224.0,24.0,,1700.1464128843338
4608,2020-07-11 10,17.400000000000002,20531.0,13.9,,1179.942528735632
4609,2020-07-11 11,16.14,539093.0,19.7,,33401.05328376704
4610,2020-07-11 12,17.119999999999994,1309773.0,21.4,,76505.43224299068
4611,2020-07-11 13,17.240000000000002,1892327.0,24.6,,109763.74709976796
4612,2020-07-11 14,16.16,2252415.0,27.7,,139382.11633663366
4613,2020-07-11 15,16.42,2489313.0,29.8,,151602.49695493298
4614,2020-07-11 16,17.459999999999994,2508992.0,30.1,,143699.42726231393
4615,2020-07-11 17,16.78,2307527.0,30.9,,137516.50774731822
4616,2020-07-11 18,15.88,1966577.0,30.8,,123839.86146095717
4617,2020-07-11 19,14.0,948107.0,31.1,,67721.92857142857
4618,2020-07-11 20,13.46,181021.0,28.9,,13448.811292719167
4619,2020-07-11 21,14.579999999999998,34043.0,25.4,,2334.910836762689
4620,2020-07-12 10,14.84,27086.0,15.2,,1825.2021563342319
4621,2020-07-12 11,15.92,532.96,19.0,,33.47738693467337
4622,2020-07-12 12,16.52,1224744.0,21.8,,74137.04600484262
4623,2020-07-12 13,16.68,1674245.0,25.1,,100374.4004796163
4624,2020-07-12 14,16.9,1781724.0,27.6,,105427.45562130178
4625,2020-07-12 15,15.78,2485282.0,29.4,,157495.690747782
4626,2020-07-12 16,15.64,2298255.0,29.2,,146947.25063938618
4627,2020-07-12 17,15.8,1905442.0,30.1,,120597.59493670886
4628,2020-07-12 18,14.7,1269075.0,30.3,,86331.63265306123
4629,2020-07-12 19,14.42,950157.0,28.3,,65891.60887656033
4630,2020-07-12 20,13.66,265031.0,26.9,,19401.976573938507
4631,2020-07-12 21,12.72,32737.0,23.9,,2573.6635220125786
4632,2020-07-13 10,25.66,28354.0,13.9,,1104.988308651598
4633,2020-07-13 11,27.68,559794.0,17.3,,20223.771676300577
