DATACOMUM,Unnamed: 0,PATIVA,PREATIVA,IDMEDIDOR
2020-03-01 10,22787.5,17.36,0.44,2006001.0
2020-03-01 11,22791.5,17.32,0.58,2006001.0
2020-03-01 12,22795.5,17.0,0.32,2006001.0
2020-03-01 13,22799.5,17.4,0.52,2006001.0
2020-03-01 14,22803.5,16.299999999999997,0.3,2006001.0
2020-03-01 15,22807.5,17.3,0.54,2006001.0
2020-03-01 16,22811.5,16.939999999999998,0.66,2006001.0
2020-03-01 17,22815.5,16.519999999999996,0.52,2006001.0
2020-03-01 18,22819.5,15.08,0.0,2006001.0
2020-03-01 19,22823.5,16.5,0.16,2006001.0
2020-03-01 20,22827.5,16.3,0.14,2006001.0
2020-03-01 21,22831.5,15.16,0.14,2006001.0
2020-03-01 22,22835.5,15.46,0.1,2006001.0
2020-03-01 23,22839.5,14.78,0.1,2006001.0
2020-03-02 00,22843.5,14.46,-0.82,2006001.0
2020-03-02 01,22847.5,14.3,-0.94,2006001.0
2020-03-02 02,22851.5,14.28,-1.1400000000000001,2006001.0
2020-03-02 03,22855.5,14.18,-0.98,2006001.0
2020-03-02 04,22859.5,15.18,-0.8999999999999999,2006001.0
2020-03-02 05,22863.5,14.079999999999998,-0.98,2006001.0
2020-03-02 06,22867.5,15.18,-0.09999999999999999,2006001.0
2020-03-02 07,22871.5,33.02,5.94,2006001.0
2020-03-02 08,22875.5,54.56,9.46,2006001.0
2020-03-02 09,22879.5,51.86,3.96,2006001.0
2020-03-02 10,22883.5,49.52,1.7800000000000002,2006001.0
2020-03-02 11,22887.5,48.18000000000001,1.7999999999999998,2006001.0
2020-03-02 12,22891.5,44.10000000000001,1.44,2006001.0
2020-03-02 13,22895.5,38.64,2.16,2006001.0
2020-03-02 14,22899.5,47.120000000000005,8.26,2006001.0
2020-03-02 15,22903.5,48.82,8.7,2006001.0
2020-03-02 16,22907.5,54.36000000000001,1.52,2006001.0
2020-03-02 17,22911.5,41.78,2.66,2006001.0
2020-03-02 18,22915.5,27.34,0.18,2006001.0
2020-03-02 19,22919.5,23.959999999999997,0.0,2006001.0
2020-03-02 20,22923.5,21.740000000000002,0.0,2006001.0
2020-03-02 21,22927.5,20.04,0.0,2006001.0
2020-03-02 22,22931.5,18.82,0.0,2006001.0
2020-03-02 23,22935.5,16.939999999999998,0.0,2006001.0
2020-03-03 00,22939.5,15.739999999999998,-3.0200000000000005,2006001.0
2020-03-03 01,22943.5,15.76,-3.9600000000000004,2006001.0
2020-03-03 02,22947.5,15.959999999999999,-3.86,2006001.0
2020-03-03 03,22951.5,15.44,-3.92,2006001.0
2020-03-03 04,22955.5,15.5,-3.8400000000000003,2006001.0
2020-03-03 05,22959.5,15.66,-3.8000000000000003,2006001.0
2020-03-03 06,22963.5,16.36,-0.84,2006001.0
2020-03-03 07,22967.5,29.96,0.14,2006001.0
2020-03-03 08,22971.5,45.660000000000004,1.22,2006001.0
2020-03-03 09,22975.5,40.52,4.92,2006001.0
2020-03-03 10,22979.5,43.019999999999996,6.08,2006001.0
2020-03-03 11,22983.5,38.64,4.9799999999999995,2006001.0
2020-03-03 12,22987.5,37.52,5.04,2006001.0
2020-03-03 13,22991.5,38.66,4.38,2006001.0
2020-03-03 14,22995.5,44.26,6.66,2006001.0
2020-03-03 15,22999.5,39.96,6.38,2006001.0
2020-03-03 16,23003.5,39.74,6.42,2006001.0
2020-03-03 17,23007.5,35.28,4.7,2006001.0
2020-03-03 18,23011.5,27.02,1.44,2006001.0
2020-03-03 19,23015.5,23.480000000000004,0.30000000000000004,2006001.0
2020-03-03 20,23019.5,20.42,0.24000000000000002,2006001.0
2020-03-03 21,23023.5,18.32,0.18,2006001.0
2020-03-03 22,23027.5,17.44,0.18,2006001.0
2020-03-03 23,23031.5,16.619999999999997,0.14,2006001.0
2020-03-04 00,23035.5,16.32,-0.42,2006001.0
2020-03-04 01,23039.5,16.12,-0.7,2006001.0
2020-03-04 02,23043.5,16.16,-0.62,2006001.0
2020-03-04 03,23047.5,16.1,-0.6399999999999999,2006001.0
2020-03-04 04,23051.5,16.98,-0.72,2006001.0
2020-03-04 05,23055.5,15.799999999999999,-0.72,2006001.0
2020-03-04 06,23059.5,16.22,0.0,2006001.0
2020-03-04 07,23063.5,30.04,2.46,2006001.0
2020-03-04 08,23067.5,46.42,6.38,2006001.0
2020-03-04 09,23071.5,44.22,8.9,2006001.0
2020-03-04 10,23075.5,43.22,8.32,2006001.0
2020-03-04 11,23079.5,43.36,8.48,2006001.0
2020-03-04 12,23083.5,41.28,8.620000000000001,2006001.0
2020-03-04 13,23087.5,38.72,6.180000000000001,2006001.0
2020-03-04 14,23091.5,44.12,8.620000000000001,2006001.0
2020-03-04 15,23095.5,43.76,8.54,2006001.0
2020-03-04 16,23099.5,39.82,7.2,2006001.0
2020-03-04 17,23103.5,31.740000000000002,4.0200000000000005,2006001.0
2020-03-04 18,23107.5,26.14,3.34,2006001.0
2020-03-04 19,23111.5,23.82,2.02,2006001.0
2020-03-04 20,23115.5,21.72,1.9200000000000002,2006001.0
2020-03-04 21,23119.5,19.08,0.48000000000000004,2006001.0
2020-03-04 22,23123.5,17.34,0.30000000000000004,2006001.0
2020-03-04 23,23127.5,17.4,0.26,2006001.0
2020-03-05 00,23131.5,15.84,-0.22,2006001.0
2020-03-05 01,23135.5,15.62,-0.32,2006001.0
2020-03-05 02,23139.5,16.099999999999998,-0.24,2006001.0
2020-03-05 03,23143.5,15.379999999999999,-0.38,2006001.0
2020-03-05 04,23147.5,15.719999999999999,-0.24000000000000002,2006001.0
2020-03-05 05,23151.5,15.64,-0.2,2006001.0
2020-03-05 06,23155.5,17.04,-0.07999999999999999,2006001.0
2020-03-05 07,23159.5,29.14,0.8,2006001.0
2020-03-05 08,23163.5,45.46,5.199999999999999,2006001.0
2020-03-05 09,23167.5,50.699999999999996,4.38,2006001.0
2020-03-05 10,23171.5,52.72,5.6,2006001.0
2020-03-05 11,23175.5,45.980000000000004,8.24,2006001.0
2020-03-05 12,23179.5,41.46,8.219999999999999,2006001.0
2020-03-05 13,23183.5,40.42,8.52,2006001.0
2020-03-05 14,23187.5,42.2,9.0,2006001.0
2020-03-05 15,23191.5,40.94,9.28,2006001.0
2020-03-05 16,23195.5,39.8,8.860000000000001,2006001.0
2020-03-05 17,23199.5,34.08,7.02,2006001.0
2020-03-05 18,23203.5,30.22,5.84,2006001.0
2020-03-05 19,23207.5,25.4,3.9799999999999995,2006001.0
2020-03-05 20,23211.5,18.76,0.44000000000000006,2006001.0
2020-03-05 21,23215.5,17.32,0.24,2006001.0
2020-03-05 22,23219.5,17.16,0.22,2006001.0
2020-03-05 23,23223.5,16.1,0.18,2006001.0
2020-03-06 00,23227.5,15.379999999999999,-0.44,2006001.0
2020-03-06 01,23231.5,15.08,-0.64,2006001.0
2020-03-06 02,23235.5,15.219999999999999,-0.4,2006001.0
2020-03-06 03,23239.5,15.46,-0.66,2006001.0
2020-03-06 04,23243.5,15.5,-0.6799999999999999,2006001.0
2020-03-06 05,23247.5,14.92,-0.64,2006001.0
2020-03-06 06,23251.5,16.2,0.04,2006001.0
2020-03-06 07,23255.5,27.14,2.14,2006001.0
2020-03-06 08,23259.5,44.7,10.68,2006001.0
2020-03-06 09,23263.5,47.84,10.58,2006001.0
2020-03-06 10,23267.5,51.81999999999999,11.56,2006001.0
2020-03-06 11,23271.5,45.3,9.18,2006001.0
2020-03-06 12,23275.5,39.78,7.800000000000001,2006001.0
2020-03-06 13,23279.5,38.300000000000004,5.4399999999999995,2006001.0
2020-03-06 14,23283.5,39.5,7.4399999999999995,2006001.0
2020-03-06 15,23287.5,38.68,9.379999999999999,2006001.0
2020-03-06 16,23291.5,39.26,7.9399999999999995,2006001.0
2020-03-06 17,23295.5,29.14,4.58,2006001.0
2020-03-06 18,23299.5,24.5,1.54,2006001.0
2020-03-06 19,23303.5,20.42,0.48,2006001.0
2020-03-06 20,23307.5,18.78,0.38,2006001.0
2020-03-06 21,23311.5,17.86,0.26,2006001.0
2020-03-06 22,23315.5,17.18,0.44,2006001.0
2020-03-06 23,23319.5,15.999999999999998,0.27999999999999997,2006001.0
2020-03-07 00,23323.5,15.679999999999998,-0.14,2006001.0
2020-03-07 01,23327.5,15.58,-0.2,2006001.0
2020-03-07 02,23331.5,15.28,-0.26,2006001.0
2020-03-07 03,23335.5,15.040000000000001,-0.3,2006001.0
2020-03-07 04,23339.5,14.58,-0.28,2006001.0
2020-03-07 05,23343.5,14.739999999999998,-0.28,2006001.0
2020-03-07 06,23347.5,16.04,1.24,2006001.0
2020-03-07 07,23351.5,21.02,2.16,2006001.0
2020-03-07 08,23355.5,28.6,3.38,2006001.0
2020-03-07 09,23359.5,30.28,4.02,2006001.0
2020-03-07 10,23363.5,29.5,3.04,2006001.0
2020-03-07 11,23367.5,29.0,2.86,2006001.0
2020-03-07 12,23371.5,28.42,2.7800000000000002,2006001.0
2020-03-07 13,23375.5,30.060000000000002,3.52,2006001.0
2020-03-07 14,23379.5,32.44,4.18,2006001.0
2020-03-07 15,23383.5,30.86,3.62,2006001.0
2020-03-07 16,23387.5,29.68,4.22,2006001.0
2020-03-07 17,23391.5,26.14,2.3000000000000003,2006001.0
2020-03-07 18,23395.5,19.48,0.12,2006001.0
2020-03-07 19,23399.5,19.04,0.1,2006001.0
2020-03-07 20,23403.5,17.88,0.08,2006001.0
2020-03-07 21,23407.5,17.36,0.12,2006001.0
2020-03-07 22,23411.5,16.619999999999997,0.06,2006001.0
2020-03-07 23,23415.5,16.3,0.04,2006001.0
2020-03-08 00,23419.5,16.279999999999998,-0.6399999999999999,2006001.0
2020-03-08 01,23423.5,16.0,-1.2,2006001.0
2020-03-08 02,23427.5,16.98,-0.98,2006001.0
2020-03-08 03,23431.5,16.36,-1.28,2006001.0
2020-03-08 04,23435.5,16.279999999999998,-1.14,2006001.0
2020-03-08 05,23439.5,15.54,-1.12,2006001.0
2020-03-08 06,23443.5,15.9,-0.36,2006001.0
2020-03-08 07,23447.5,15.939999999999998,0.14,2006001.0
2020-03-08 08,23451.5,24.580000000000002,3.22,2006001.0
2020-03-08 09,23455.5,26.4,3.62,2006001.0
2020-03-08 10,23459.5,27.36,4.08,2006001.0
2020-03-08 11,23463.5,27.32,3.86,2006001.0
2020-03-08 12,23467.5,27.24,3.92,2006001.0
2020-03-08 13,23471.5,26.5,3.78,2006001.0
2020-03-08 14,23475.5,26.32,3.5999999999999996,2006001.0
2020-03-08 15,23479.5,25.240000000000002,3.5999999999999996,2006001.0
2020-03-08 16,23483.5,25.34,3.52,2006001.0
2020-03-08 17,23487.5,26.08,3.62,2006001.0
2020-03-08 18,23491.5,23.400000000000002,2.92,2006001.0
2020-03-08 19,23495.5,21.82,2.18,2006001.0
2020-03-08 20,23499.5,19.82,0.98,2006001.0
2020-03-08 21,23503.5,18.04,0.12,2006001.0
2020-03-08 22,23507.5,17.72,0.1,2006001.0
2020-03-08 23,23511.5,17.4,0.1,2006001.0
2020-03-09 00,23515.5,17.12,-0.8200000000000001,2006001.0
2020-03-09 01,23519.5,17.04,-0.9,2006001.0
2020-03-09 02,23523.5,16.759999999999998,-0.9199999999999999,2006001.0
2020-03-09 03,23527.5,16.14,-1.2,2006001.0
2020-03-09 04,23531.5,16.2,-1.1199999999999999,2006001.0
2020-03-09 05,23535.5,15.879999999999999,-1.38,2006001.0
2020-03-09 06,23539.5,18.1,0.10000000000000002,2006001.0
2020-03-09 07,23543.5,30.779999999999998,2.74,2006001.0
2020-03-09 08,23547.5,45.78,3.7800000000000002,2006001.0
2020-03-09 09,23551.5,55.98,2.3600000000000003,2006001.0
2020-03-09 10,23555.5,59.440000000000005,1.5,2006001.0
2020-03-09 11,23559.5,57.12,1.1600000000000001,2006001.0
2020-03-09 12,23563.5,50.4,1.18,2006001.0
2020-03-09 13,23567.5,52.64,3.86,2006001.0
2020-03-09 14,23571.5,58.16,4.9,2006001.0
2020-03-09 15,23575.5,44.120000000000005,10.4,2006001.0
2020-03-09 16,23579.5,37.16,6.78,2006001.0
2020-03-09 17,23583.5,33.3,4.08,2006001.0
2020-03-09 18,23587.5,31.96,3.4000000000000004,2006001.0
2020-03-09 19,23591.5,28.68,1.26,2006001.0
2020-03-09 20,23595.5,24.78,0.64,2006001.0
2020-03-09 21,23599.5,20.26,0.38,2006001.0
2020-03-09 22,23603.5,19.279999999999998,0.32,2006001.0
2020-03-09 23,23607.5,18.7,0.26,2006001.0
2020-03-10 00,23611.5,17.66,-0.6,2006001.0
2020-03-10 01,23615.5,17.48,-0.62,2006001.0
2020-03-10 02,23619.5,17.66,-0.7,2006001.0
2020-03-10 03,23623.5,18.599999999999998,-0.52,2006001.0
2020-03-10 04,23627.5,17.34,-0.8200000000000001,2006001.0
2020-03-10 05,23631.5,16.78,-0.94,2006001.0
2020-03-10 06,23635.5,17.419999999999998,-0.16,2006001.0
2020-03-10 07,23639.5,31.14,0.96,2006001.0
2020-03-10 08,23643.5,47.82000000000001,2.3,2006001.0
2020-03-10 09,23647.5,55.3,2.58,2006001.0
2020-03-10 10,23651.5,57.67999999999999,2.7800000000000002,2006001.0
2020-03-10 11,23655.5,50.12,1.26,2006001.0
2020-03-10 12,23659.5,44.26,0.8999999999999999,2006001.0
2020-03-10 13,23663.5,48.7,2.16,2006001.0
2020-03-10 14,23667.5,53.02,1.6,2006001.0
2020-03-10 15,23671.5,52.12,0.96,2006001.0
2020-03-10 16,23675.5,48.940000000000005,0.94,2006001.0
2020-03-10 17,23679.5,34.660000000000004,1.26,2006001.0
2020-03-10 18,23683.5,28.979999999999997,2.08,2006001.0
2020-03-10 19,23687.5,26.42,2.46,2006001.0
2020-03-10 20,23691.5,22.240000000000002,1.16,2006001.0
2020-03-10 21,23695.5,20.9,1.0,2006001.0
2020-03-10 22,23699.5,20.299999999999997,0.96,2006001.0
2020-03-10 23,23703.5,19.24,0.9400000000000001,2006001.0
2020-03-11 00,23707.5,17.14,-0.64,2006001.0
2020-03-11 01,23711.5,17.14,-0.72,2006001.0
2020-03-11 02,23715.5,17.52,-0.54,2006001.0
2020-03-11 03,23719.5,16.84,-0.8,2006001.0
2020-03-11 04,23723.5,16.660000000000004,-0.7400000000000001,2006001.0
2020-03-11 05,23727.5,16.68,-1.0,2006001.0
2020-03-11 06,23731.5,17.06,-0.18000000000000002,2006001.0
2020-03-11 07,23735.5,34.1,1.1600000000000001,2006001.0
2020-03-11 08,23739.5,55.78,2.54,2006001.0
2020-03-11 09,23743.5,51.68,6.9799999999999995,2006001.0
2020-03-11 10,23747.5,52.660000000000004,7.28,2006001.0
2020-03-11 11,23751.5,50.879999999999995,7.32,2006001.0
2020-03-11 12,23755.5,46.2,6.12,2006001.0
2020-03-11 13,23759.5,48.04,6.48,2006001.0
2020-03-11 14,23763.5,49.620000000000005,6.52,2006001.0
2020-03-11 15,23767.5,46.34,6.14,2006001.0
2020-03-11 16,23771.5,42.32,6.1,2006001.0
2020-03-11 17,23775.5,35.78,3.2600000000000002,2006001.0
2020-03-11 18,23779.5,30.74,1.72,2006001.0
2020-03-11 19,23783.5,31.060000000000002,2.04,2006001.0
2020-03-11 20,23787.5,26.52,0.2,2006001.0
2020-03-11 21,23791.5,22.060000000000002,0.12,2006001.0
2020-03-11 22,23795.5,19.8,0.16,2006001.0
2020-03-11 23,23799.5,19.740000000000002,0.06,2006001.0
2020-03-12 00,23803.5,18.96,-0.6799999999999999,2006001.0
2020-03-12 01,23807.5,18.82,-1.04,2006001.0
2020-03-12 02,23811.5,19.060000000000002,-1.06,2006001.0
2020-03-12 03,23815.5,19.759999999999998,-1.1400000000000001,2006001.0
2020-03-12 04,23819.5,18.6,-1.02,2006001.0
2020-03-12 05,23823.5,18.28,-1.1800000000000002,2006001.0
2020-03-12 06,23827.5,19.96,-0.1,2006001.0
2020-03-12 07,23831.5,32.04,2.0,2006001.0
2020-03-12 08,23835.5,43.46,6.52,2006001.0
2020-03-12 09,23839.5,51.260000000000005,8.28,2006001.0
2020-03-12 10,23843.5,53.53999999999999,8.620000000000001,2006001.0
2020-03-12 11,23847.5,51.32,8.239999999999998,2006001.0
2020-03-12 12,23851.5,43.56,6.8,2006001.0
2020-03-12 13,23855.5,44.03999999999999,6.86,2006001.0
2020-03-12 14,23859.5,46.56,7.66,2006001.0
2020-03-12 15,23863.5,47.58,7.819999999999999,2006001.0
2020-03-12 16,23867.5,43.339999999999996,6.859999999999999,2006001.0
2020-03-12 17,23871.5,32.739999999999995,3.0600000000000005,2006001.0
2020-03-12 18,23875.5,25.16,0.36000000000000004,2006001.0
2020-03-12 19,23879.5,22.879999999999995,0.4,2006001.0
2020-03-12 20,23883.5,20.200000000000003,0.22000000000000003,2006001.0
2020-03-12 21,23887.5,19.099999999999998,0.30000000000000004,2006001.0
2020-03-12 22,23891.5,18.259999999999998,0.14,2006001.0
2020-03-12 23,23895.5,17.64,0.08,2006001.0
2020-03-13 00,23899.5,17.259999999999998,-0.56,2006001.0
2020-03-13 01,23903.5,17.02,-0.74,2006001.0
2020-03-13 02,23907.5,17.080000000000002,-0.76,2006001.0
2020-03-13 03,23911.5,16.659999999999997,-0.76,2006001.0
2020-03-13 04,23915.5,16.64,-0.74,2006001.0
2020-03-13 05,23919.5,16.24,-0.8400000000000001,2006001.0
2020-03-13 06,23923.5,18.42,0.9199999999999999,2006001.0
2020-03-13 07,23927.5,32.019999999999996,3.44,2006001.0
2020-03-13 08,23931.5,51.08,2.14,2006001.0
2020-03-13 09,23935.5,54.36,6.84,2006001.0
2020-03-13 10,23939.5,52.760000000000005,7.699999999999999,2006001.0
2020-03-13 11,23943.5,49.94,6.92,2006001.0
2020-03-13 12,23947.5,43.400000000000006,6.18,2006001.0
2020-03-13 13,23951.5,43.980000000000004,6.62,2006001.0
2020-03-13 14,23955.5,44.94,6.9399999999999995,2006001.0
2020-03-13 15,23959.5,44.6,4.82,2006001.0
2020-03-13 16,23963.5,39.28,4.619999999999999,2006001.0
2020-03-13 17,23967.5,31.240000000000002,2.3,2006001.0
2020-03-13 18,23971.5,26.419999999999998,1.8399999999999999,2006001.0
2020-03-13 19,23975.5,22.24,0.18,2006001.0
2020-03-13 20,23979.5,21.0,0.22,2006001.0
2020-03-13 21,23983.5,19.12,0.19999999999999998,2006001.0
2020-03-13 22,23987.5,18.58,0.18000000000000002,2006001.0
2020-03-13 23,23991.5,18.4,0.12,2006001.0
2020-03-14 00,23995.5,18.4,-0.44,2006001.0
2020-03-14 01,23999.5,18.18,-0.6,2006001.0
2020-03-14 02,24003.5,17.78,-0.8,2006001.0
2020-03-14 03,24007.5,18.04,-0.9,2006001.0
2020-03-14 04,24011.5,17.94,-0.9,2006001.0
2020-03-14 05,24015.5,17.18,-1.02,2006001.0
2020-03-14 06,24019.5,18.34,0.2,2006001.0
2020-03-14 07,24023.5,21.52,1.3,2006001.0
2020-03-14 08,24027.5,24.14,1.56,2006001.0
2020-03-14 09,24031.5,25.4,1.9000000000000001,2006001.0
2020-03-14 10,24035.5,25.099999999999998,1.82,2006001.0
2020-03-14 11,24039.5,24.74,1.54,2006001.0
2020-03-14 12,24043.5,25.06,2.3200000000000003,2006001.0
2020-03-14 13,24047.5,25.200000000000003,2.36,2006001.0
2020-03-14 14,24051.5,24.5,2.3600000000000003,2006001.0
2020-03-14 15,24055.5,24.16,2.2600000000000002,2006001.0
2020-03-14 16,24059.5,22.5,2.34,2006001.0
2020-03-14 17,24063.5,23.119999999999997,2.56,2006001.0
2020-03-14 18,24067.5,22.1,1.7,2006001.0
2020-03-14 19,24071.5,22.040000000000003,1.3,2006001.0
2020-03-14 20,24075.5,20.66,1.34,2006001.0
2020-03-14 21,24079.5,19.14,0.32,2006001.0
2020-03-14 22,24083.5,19.240000000000002,0.18,2006001.0
2020-03-14 23,24087.5,18.26,0.24,2006001.0
2020-03-15 00,24091.5,17.8,-0.6,2006001.0
2020-03-15 01,24095.5,17.46,-0.86,2006001.0
2020-03-15 02,24099.5,17.82,-0.94,2006001.0
2020-03-15 03,24103.5,17.02,-0.74,2006001.0
2020-03-15 04,24107.5,16.94,-0.88,2006001.0
2020-03-15 05,24111.5,16.84,-1.02,2006001.0
2020-03-15 06,24115.5,16.96,-0.22000000000000003,2006001.0
2020-03-15 07,24119.5,17.7,0.3,2006001.0
2020-03-15 08,24123.5,17.900000000000002,0.36000000000000004,2006001.0
2020-03-15 09,24127.5,18.96,0.38000000000000006,2006001.0
2020-03-15 10,24131.5,19.119999999999997,0.33999999999999997,2006001.0
2020-03-15 11,24135.5,20.18,0.38,2006001.0
2020-03-15 12,24139.5,21.0,0.56,2006001.0
2020-03-15 13,24143.5,22.32,0.8800000000000001,2006001.0
2020-03-15 14,24147.5,20.22,0.48,2006001.0
2020-03-15 15,24151.5,19.400000000000002,0.4,2006001.0
2020-03-15 16,24155.5,19.68,0.34,2006001.0
2020-03-15 17,24159.5,19.419999999999998,0.18000000000000002,2006001.0
2020-03-15 18,24163.5,19.28,0.14,2006001.0
2020-03-15 19,24167.5,19.24,0.16,2006001.0
2020-03-15 20,24171.5,18.34,0.16,2006001.0
2020-03-15 21,24175.5,17.880000000000003,0.18,2006001.0
2020-03-15 22,24179.5,17.380000000000003,0.18,2006001.0
2020-03-15 23,24183.5,17.04,0.1,2006001.0
2020-03-16 00,24187.5,16.86,-0.36000000000000004,2006001.0
2020-03-16 01,24191.5,17.58,-0.56,2006001.0
2020-03-16 02,24195.5,17.02,-0.84,2006001.0
2020-03-16 03,24199.5,16.619999999999997,-0.94,2006001.0
2020-03-16 04,24203.5,16.439999999999998,-0.66,2006001.0
2020-03-16 05,24207.5,16.5,-0.78,2006001.0
2020-03-16 06,24211.5,17.68,-0.17999999999999997,2006001.0
2020-03-16 07,24215.5,32.42,2.12,2006001.0
2020-03-16 08,24219.5,40.84,5.5,2006001.0
2020-03-16 09,24223.5,42.42,6.48,2006001.0
2020-03-16 10,24227.5,44.959999999999994,6.46,2006001.0
2020-03-16 11,24231.5,44.940000000000005,5.92,2006001.0
2020-03-16 12,24235.5,47.9,3.5199999999999996,2006001.0
2020-03-16 13,24239.5,50.26,5.18,2006001.0
2020-03-16 14,24243.5,52.6,4.68,2006001.0
2020-03-16 15,24247.5,51.76,3.84,2006001.0
2020-03-16 16,24251.5,48.9,3.52,2006001.0
2020-03-16 17,24255.5,39.36,4.84,2006001.0
2020-03-16 18,24259.5,32.04,4.68,2006001.0
2020-03-16 19,24263.5,28.159999999999997,3.92,2006001.0
2020-03-16 20,24267.5,26.840000000000003,3.44,2006001.0
2020-03-16 21,24271.5,23.54,1.58,2006001.0
2020-03-16 22,24275.5,23.02,1.44,2006001.0
2020-03-16 23,24279.5,22.2,1.3399999999999999,2006001.0
2020-03-17 00,24283.5,21.560000000000002,0.38,2006001.0
2020-03-17 01,24287.5,21.32,0.0,2006001.0
2020-03-17 02,24291.5,20.38,0.0,2006001.0
2020-03-17 03,24295.5,20.339999999999996,0.0,2006001.0
2020-03-17 04,24299.5,19.8,0.0,2006001.0
2020-03-17 05,24303.5,19.8,0.0,2006001.0
2020-03-17 06,24307.5,21.240000000000002,1.22,2006001.0
2020-03-17 07,24311.5,30.64,2.3,2006001.0
2020-03-17 08,24315.5,33.980000000000004,4.02,2006001.0
2020-03-17 09,24319.5,37.84,5.64,2006001.0
2020-03-17 10,24323.5,41.32,6.0200000000000005,2006001.0
2020-03-17 11,24327.5,42.64,7.12,2006001.0
2020-03-17 12,24331.5,38.25999999999999,6.440000000000001,2006001.0
2020-03-17 13,24335.5,37.76,6.68,2006001.0
2020-03-17 14,24339.5,38.16,6.66,2006001.0
2020-03-17 15,24343.5,37.74,7.34,2006001.0
2020-03-17 16,24347.5,35.24,6.96,2006001.0
2020-03-17 17,24351.5,32.739999999999995,2.8800000000000003,2006001.0
2020-03-17 18,24355.5,24.06,0.5,2006001.0
2020-03-17 19,24359.5,22.16,0.48000000000000004,2006001.0
2020-03-17 20,24363.5,20.04,0.48,2006001.0
2020-03-17 21,24367.5,18.96,0.38,2006001.0
2020-03-17 22,24371.5,18.42,0.34,2006001.0
2020-03-17 23,24375.5,17.82,0.16,2006001.0
2020-03-18 00,24379.5,17.32,-0.36,2006001.0
2020-03-18 01,24383.5,17.18,-0.28,2006001.0
2020-03-18 02,24387.5,17.32,-0.34,2006001.0
2020-03-18 03,24391.5,18.06,-0.4,2006001.0
2020-03-18 04,24395.5,17.24,-0.48000000000000004,2006001.0
2020-03-18 05,24399.5,16.64,-0.6000000000000001,2006001.0
2020-03-18 06,24403.5,17.14,0.04000000000000001,2006001.0
2020-03-18 07,24407.5,26.7,3.3200000000000003,2006001.0
2020-03-18 08,24411.5,35.24,5.68,2006001.0
2020-03-18 09,24415.5,43.10000000000001,7.32,2006001.0
2020-03-18 10,24419.5,43.92,7.42,2006001.0
2020-03-18 11,24423.5,40.5,6.699999999999999,2006001.0
2020-03-18 12,24427.5,35.24,3.9400000000000004,2006001.0
2020-03-18 13,24431.5,34.32,3.0599999999999996,2006001.0
2020-03-18 14,24435.5,37.74,5.64,2006001.0
2020-03-18 15,24439.5,39.46,7.06,2006001.0
2020-03-18 16,24443.5,37.14,6.8999999999999995,2006001.0
2020-03-18 17,24447.5,31.520000000000003,4.26,2006001.0
2020-03-18 18,24451.5,23.919999999999998,0.66,2006001.0
2020-03-18 19,24455.5,22.44,0.62,2006001.0
2020-03-18 20,24459.5,21.080000000000002,0.5800000000000001,2006001.0
2020-03-18 21,24463.5,19.68,0.52,2006001.0
2020-03-18 22,24467.5,19.060000000000002,0.28,2006001.0
2020-03-18 23,24471.5,18.259999999999998,0.27999999999999997,2006001.0
2020-03-19 00,24475.5,18.22,-0.32000000000000006,2006001.0
2020-03-19 01,24479.5,18.18,-0.5800000000000001,2006001.0
2020-03-19 02,24483.5,17.48,-0.5,2006001.0
2020-03-19 03,24487.5,17.18,-0.54,2006001.0
2020-03-19 04,24491.5,17.619999999999997,-0.6200000000000001,2006001.0
2020-03-19 05,24495.5,16.7,-0.68,2006001.0
2020-03-19 06,24499.5,18.22,0.07999999999999999,2006001.0
2020-03-19 07,24503.5,27.68,2.1,2006001.0
2020-03-19 08,24507.5,31.459999999999997,4.24,2006001.0
2020-03-19 09,24511.5,38.84,6.3,2006001.0
2020-03-19 10,24515.5,38.839999999999996,6.3999999999999995,2006001.0
2020-03-19 11,24519.5,40.36,6.88,2006001.0
2020-03-19 12,24523.5,38.16,6.12,2006001.0
2020-03-19 13,24527.5,37.58,6.08,2006001.0
2020-03-19 14,24531.5,38.300000000000004,6.52,2006001.0
2020-03-19 15,24535.5,37.62,5.36,2006001.0
2020-03-19 16,24539.5,38.5,3.0599999999999996,2006001.0
2020-03-19 17,24543.5,30.819999999999997,0.8800000000000001,2006001.0
2020-03-19 18,24547.5,25.24,0.06,2006001.0
2020-03-19 19,24551.5,23.52,0.02,2006001.0
2020-03-19 20,24555.5,21.74,0.1,2006001.0
2020-03-19 21,24559.5,21.1,0.0,2006001.0
2020-03-19 22,24563.5,20.54,0.12000000000000001,2006001.0
2020-03-19 23,24567.5,20.679999999999996,0.04,2006001.0
2020-03-20 00,24571.5,20.259999999999998,-1.1600000000000001,2006001.0
2020-03-20 01,24575.5,20.08,-1.7999999999999998,2006001.0
2020-03-20 02,24579.5,19.9,-1.5799999999999998,2006001.0
2020-03-20 03,24583.5,20.98,-1.7400000000000002,2006001.0
2020-03-20 04,24587.5,19.54,-1.7,2006001.0
2020-03-20 05,24591.5,19.259999999999998,-1.96,2006001.0
2020-03-20 06,24595.5,20.26,-0.5,2006001.0
2020-03-20 07,24599.5,30.479999999999997,0.5800000000000001,2006001.0
2020-03-20 08,24603.5,38.739999999999995,1.56,2006001.0
2020-03-20 09,24607.5,38.7,1.44,2006001.0
