,DATA,PATIVA,PREATIVA,IDMEDIDOR
6219,2019-08-09 12:00:00,132.84,21.6,1002001
6220,2019-08-09 12:15:00,135.0,24.84,1002001
6221,2019-08-09 12:30:00,136.08,24.84,1002001
6222,2019-08-09 12:45:00,137.16,25.92,1002001
6223,2019-08-09 13:00:00,138.24,24.84,1002001
6224,2019-08-09 13:15:00,142.56,23.76,1002001
6225,2019-08-09 13:30:00,143.64,23.76,1002001
6226,2019-08-09 13:45:00,151.2,23.76,1002001
6227,2019-08-09 14:00:00,156.6,24.84,1002001
6228,2019-08-09 14:15:00,160.92,25.92,1002001
6229,2019-08-09 14:30:00,159.84,25.92,1002001
6230,2019-08-09 14:45:00,157.68,24.84,1002001
6231,2019-08-09 15:00:00,154.44,24.84,1002001
6232,2019-08-09 15:15:00,156.6,24.84,1002001
6233,2019-08-09 15:30:00,157.68,24.84,1002001
6234,2019-08-09 15:45:00,150.12,23.76,1002001
6235,2019-08-09 16:00:00,154.44,25.92,1002001
6236,2019-08-09 16:15:00,155.52,27.0,1002001
6237,2019-08-09 16:30:00,154.44,28.08,1002001
6238,2019-08-09 16:45:00,142.56,24.84,1002001
6239,2019-08-09 17:00:00,137.16,25.92,1002001
6240,2019-08-09 17:15:00,129.6,23.76,1002001
6241,2019-08-09 17:30:00,122.04,21.6,1002001
6242,2019-08-09 17:45:00,118.8,22.68,1002001
6243,2019-08-09 18:00:00,115.56,22.68,1002001
6244,2019-08-09 18:15:00,116.64,28.08,1002001
6245,2019-08-09 18:30:00,118.8,28.08,1002001
6246,2019-08-09 18:45:00,114.48,27.0,1002001
6247,2019-08-09 19:00:00,113.4,25.92,1002001
6248,2019-08-09 19:15:00,105.84,25.92,1002001
6249,2019-08-09 19:30:00,103.68,27.0,1002001
6250,2019-08-09 19:45:00,100.44,27.0,1002001
6251,2019-08-09 20:00:00,100.44,28.08,1002001
6252,2019-08-09 20:15:00,100.44,27.0,1002001
6253,2019-08-09 20:30:00,98.28,28.08,1002001
6254,2019-08-09 20:45:00,96.12,29.16,1002001
6255,2019-08-09 21:00:00,96.12,25.92,1002001
6256,2019-08-09 21:15:00,90.72,23.76,1002001
6257,2019-08-09 21:30:00,89.64,21.6,1002001
6258,2019-08-09 21:45:00,89.64,21.6,1002001
6259,2019-08-09 22:00:00,87.48,20.52,1002001
6260,2019-08-09 22:15:00,85.32,22.68,1002001
6261,2019-08-09 22:30:00,85.32,22.68,1002001
6262,2019-08-09 22:45:00,81.0,20.52,1002001
6263,2019-08-09 23:00:00,81.0,20.52,1002001
6264,2019-08-09 23:15:00,78.84,20.52,1002001
6265,2019-08-09 23:30:00,78.84,20.52,1002001
6266,2019-08-09 23:45:00,78.84,19.44,1002001
6267,2019-08-10 00:00:00,78.84,19.44,1002001
6268,2019-08-10 00:15:00,76.68,0.0,1002001
6269,2019-08-10 00:30:00,76.68,0.0,1002001
6270,2019-08-10 00:45:00,75.6,0.0,1002001
6271,2019-08-10 01:00:00,75.6,0.0,1002001
6272,2019-08-10 01:15:00,74.52,0.0,1002001
6273,2019-08-10 01:30:00,75.6,0.0,1002001
6274,2019-08-10 01:45:00,75.6,0.0,1002001
6275,2019-08-10 02:00:00,74.52,0.0,1002001
6276,2019-08-10 02:15:00,73.44,0.0,1002001
6277,2019-08-10 02:30:00,75.6,0.0,1002001
6278,2019-08-10 02:45:00,73.44,0.0,1002001
6279,2019-08-10 03:00:00,73.44,0.0,1002001
6280,2019-08-10 03:15:00,73.44,0.0,1002001
6281,2019-08-10 03:30:00,74.52,0.0,1002001
6282,2019-08-10 03:45:00,74.52,0.0,1002001
6283,2019-08-10 04:00:00,74.52,0.0,1002001
6284,2019-08-10 04:15:00,73.44,0.0,1002001
6285,2019-08-10 04:30:00,73.44,0.0,1002001
6286,2019-08-10 04:45:00,75.6,0.0,1002001
6287,2019-08-10 05:00:00,73.44,0.0,1002001
6288,2019-08-10 05:15:00,74.52,0.0,1002001
6289,2019-08-10 05:30:00,73.44,0.0,1002001
6290,2019-08-10 05:45:00,75.6,0.0,1002001
6291,2019-08-10 06:00:00,76.68,0.0,1002001
6292,2019-08-10 06:15:00,75.6,20.52,1002001
6293,2019-08-10 06:30:00,73.44,19.44,1002001
6294,2019-08-10 06:45:00,71.28,19.44,1002001
6295,2019-08-10 07:00:00,70.2,18.36,1002001
6296,2019-08-10 07:15:00,70.2,17.28,1002001
6297,2019-08-10 07:30:00,74.52,17.28,1002001
6298,2019-08-10 07:45:00,74.52,15.12,1002001
6299,2019-08-10 08:00:00,75.6,16.2,1002001
6300,2019-08-10 08:15:00,77.76,16.2,1002001
6301,2019-08-10 08:30:00,78.84,16.2,1002001
6302,2019-08-10 08:45:00,81.0,16.2,1002001
6303,2019-08-10 09:00:00,81.0,16.2,1002001
6304,2019-08-10 09:15:00,79.92,19.44,1002001
6305,2019-08-10 09:30:00,82.08,18.36,1002001
6306,2019-08-10 09:45:00,86.4,18.36,1002001
6307,2019-08-10 10:00:00,86.4,18.36,1002001
6308,2019-08-10 10:15:00,87.48,19.44,1002001
6309,2019-08-10 10:30:00,90.72,18.36,1002001
6310,2019-08-10 10:45:00,92.88,19.44,1002001
6311,2019-08-10 11:00:00,92.88,18.36,1002001
6312,2019-08-10 11:15:00,92.88,18.36,1002001
6313,2019-08-10 11:30:00,93.96,19.44,1002001
6314,2019-08-10 11:45:00,93.96,18.36,1002001
6315,2019-08-10 12:00:00,99.36,21.6,1002001
6316,2019-08-10 12:15:00,93.96,19.44,1002001
6317,2019-08-10 12:30:00,92.88,19.44,1002001
6318,2019-08-10 12:45:00,93.96,18.36,1002001
6319,2019-08-10 13:00:00,92.88,19.44,1002001
6320,2019-08-10 13:15:00,92.88,19.44,1002001
6321,2019-08-10 13:30:00,91.8,18.36,1002001
6322,2019-08-10 13:45:00,96.12,20.52,1002001
6323,2019-08-10 14:00:00,92.88,18.36,1002001
6324,2019-08-10 14:15:00,93.96,19.44,1002001
6325,2019-08-10 14:30:00,92.88,18.36,1002001
6326,2019-08-10 14:45:00,95.04,19.44,1002001
6327,2019-08-10 15:00:00,97.2,18.36,1002001
6328,2019-08-10 15:15:00,98.28,19.44,1002001
6329,2019-08-10 15:30:00,96.12,18.36,1002001
6330,2019-08-10 15:45:00,97.2,19.44,1002001
6331,2019-08-10 16:00:00,93.96,18.36,1002001
6332,2019-08-10 16:15:00,93.96,19.44,1002001
6333,2019-08-10 16:30:00,92.88,18.36,1002001
6334,2019-08-10 16:45:00,90.72,19.44,1002001
6335,2019-08-10 17:00:00,90.72,18.36,1002001
6336,2019-08-10 17:15:00,87.48,18.36,1002001
6337,2019-08-10 17:30:00,85.32,18.36,1002001
6338,2019-08-10 17:45:00,82.08,17.28,1002001
6339,2019-08-10 18:00:00,81.0,17.28,1002001
6340,2019-08-10 18:15:00,83.16,18.36,1002001
6341,2019-08-10 18:30:00,89.64,21.6,1002001
6342,2019-08-10 18:45:00,89.64,21.6,1002001
6343,2019-08-10 19:00:00,86.4,20.52,1002001
6344,2019-08-10 19:15:00,85.32,19.44,1002001
6345,2019-08-10 19:30:00,86.4,20.52,1002001
6346,2019-08-10 19:45:00,85.32,21.6,1002001
6347,2019-08-10 20:00:00,85.32,21.6,1002001
6348,2019-08-10 20:15:00,82.08,19.44,1002001
6349,2019-08-10 20:30:00,81.0,20.52,1002001
6350,2019-08-10 20:45:00,79.92,20.52,1002001
6351,2019-08-10 21:00:00,77.76,20.52,1002001
6352,2019-08-10 21:15:00,78.84,20.52,1002001
6353,2019-08-10 21:30:00,78.84,20.52,1002001
6354,2019-08-10 21:45:00,77.76,21.6,1002001
6355,2019-08-10 22:00:00,77.76,21.6,1002001
6356,2019-08-10 22:15:00,78.84,21.6,1002001
6357,2019-08-10 22:30:00,77.76,21.6,1002001
6358,2019-08-10 22:45:00,75.6,20.52,1002001
6359,2019-08-10 23:00:00,78.84,19.44,1002001
6360,2019-08-10 23:15:00,77.76,20.52,1002001
6361,2019-08-10 23:30:00,76.68,20.52,1002001
6362,2019-08-10 23:45:00,81.0,22.68,1002001
6363,2019-08-11 00:00:00,75.6,20.52,1002001
6364,2019-08-11 00:15:00,76.68,0.0,1002001
6365,2019-08-11 00:30:00,73.44,0.0,1002001
6366,2019-08-11 00:45:00,73.44,0.0,1002001
6367,2019-08-11 01:00:00,73.44,0.0,1002001
6368,2019-08-11 01:15:00,74.52,0.0,1002001
6369,2019-08-11 01:30:00,74.52,0.0,1002001
6370,2019-08-11 01:45:00,73.44,0.0,1002001
6371,2019-08-11 02:00:00,73.44,0.0,1002001
6372,2019-08-11 02:15:00,74.52,0.0,1002001
6373,2019-08-11 02:30:00,75.6,0.0,1002001
6374,2019-08-11 02:45:00,71.28,0.0,1002001
6375,2019-08-11 03:00:00,71.28,0.0,1002001
6376,2019-08-11 03:15:00,72.36,0.0,1002001
6377,2019-08-11 03:30:00,73.44,0.0,1002001
6378,2019-08-11 03:45:00,73.44,0.0,1002001
6379,2019-08-11 04:00:00,72.36,0.0,1002001
6380,2019-08-11 04:15:00,73.44,0.0,1002001
6381,2019-08-11 04:30:00,71.28,0.0,1002001
6382,2019-08-11 04:45:00,72.36,0.0,1002001
6383,2019-08-11 05:00:00,71.28,0.0,1002001
6384,2019-08-11 05:15:00,73.44,0.0,1002001
6385,2019-08-11 05:30:00,72.36,0.0,1002001
6386,2019-08-11 05:45:00,73.44,0.0,1002001
6387,2019-08-11 06:00:00,73.44,0.0,1002001
6388,2019-08-11 06:15:00,74.52,21.6,1002001
6389,2019-08-11 06:30:00,72.36,21.6,1002001
6390,2019-08-11 06:45:00,72.36,21.6,1002001
6391,2019-08-11 07:00:00,70.2,20.52,1002001
6392,2019-08-11 07:15:00,69.12,20.52,1002001
6393,2019-08-11 07:30:00,69.12,19.44,1002001
6394,2019-08-11 07:45:00,69.12,20.52,1002001
6395,2019-08-11 08:00:00,69.12,18.36,1002001
6396,2019-08-11 08:15:00,68.04,18.36,1002001
6397,2019-08-11 08:30:00,70.2,17.28,1002001
6398,2019-08-11 08:45:00,70.2,18.36,1002001
6399,2019-08-11 09:00:00,71.28,16.2,1002001
6400,2019-08-11 09:15:00,70.2,17.28,1002001
6401,2019-08-11 09:30:00,72.36,17.28,1002001
6402,2019-08-11 09:45:00,73.44,19.44,1002001
6403,2019-08-11 10:00:00,75.6,18.36,1002001
6404,2019-08-11 10:15:00,75.6,19.44,1002001
6405,2019-08-11 10:30:00,74.52,18.36,1002001
6406,2019-08-11 10:45:00,75.6,18.36,1002001
6407,2019-08-12 08:30:00,106.92,21.6,1002001
6408,2019-08-12 08:45:00,111.24,22.68,1002001
6409,2019-08-12 09:00:00,119.88,22.68,1002001
6410,2019-08-11 11:00:00,75.6,18.36,1002001
6411,2019-08-11 11:15:00,76.68,17.28,1002001
6412,2019-08-11 11:30:00,76.68,18.36,1002001
6413,2019-08-11 11:45:00,77.76,18.36,1002001
6414,2019-08-11 12:00:00,77.76,18.36,1002001
6415,2019-08-11 12:15:00,81.0,18.36,1002001
6416,2019-08-11 12:30:00,81.0,19.44,1002001
6417,2019-08-11 12:45:00,83.16,22.68,1002001
6418,2019-08-11 13:00:00,79.92,21.6,1002001
6419,2019-08-11 13:15:00,82.08,22.68,1002001
6420,2019-08-11 13:30:00,83.16,22.68,1002001
6421,2019-08-11 13:45:00,82.08,21.6,1002001
6422,2019-08-11 14:00:00,83.16,21.6,1002001
6423,2019-08-11 14:15:00,83.16,21.6,1002001
6424,2019-08-11 14:30:00,83.16,20.52,1002001
6425,2019-08-11 14:45:00,83.16,19.44,1002001
6426,2019-08-11 15:00:00,83.16,19.44,1002001
6427,2019-08-11 15:15:00,83.16,19.44,1002001
6428,2019-08-11 15:30:00,83.16,20.52,1002001
6429,2019-08-11 15:45:00,84.24,19.44,1002001
6430,2019-08-11 16:00:00,83.16,19.44,1002001
6431,2019-08-11 16:15:00,83.16,20.52,1002001
6432,2019-08-11 16:30:00,83.16,19.44,1002001
6433,2019-08-11 16:45:00,84.24,20.52,1002001
6434,2019-08-11 17:00:00,83.16,20.52,1002001
6435,2019-08-11 17:15:00,84.24,19.44,1002001
6436,2019-08-11 17:30:00,82.08,18.36,1002001
6437,2019-08-11 17:45:00,81.0,19.44,1002001
6438,2019-08-11 18:00:00,79.92,18.36,1002001
6439,2019-08-11 18:15:00,86.4,23.76,1002001
6440,2019-08-11 18:30:00,88.56,22.68,1002001
6441,2019-08-11 18:45:00,90.72,27.0,1002001
6442,2019-08-11 19:00:00,91.8,29.16,1002001
6443,2019-08-11 19:15:00,87.48,25.92,1002001
6444,2019-08-11 19:30:00,84.24,22.68,1002001
6445,2019-08-11 19:45:00,83.16,22.68,1002001
6446,2019-08-11 20:00:00,82.08,22.68,1002001
6447,2019-08-11 20:15:00,81.0,21.6,1002001
6448,2019-08-11 20:30:00,79.92,22.68,1002001
6449,2019-08-11 20:45:00,81.0,22.68,1002001
6450,2019-08-11 21:00:00,81.0,22.68,1002001
6451,2019-08-11 21:15:00,81.0,23.76,1002001
6452,2019-08-11 21:30:00,79.92,23.76,1002001
6453,2019-08-11 21:45:00,79.92,22.68,1002001
6454,2019-08-11 22:00:00,81.0,22.68,1002001
6455,2019-08-11 22:15:00,81.0,22.68,1002001
6456,2019-08-11 22:30:00,78.84,21.6,1002001
6457,2019-08-11 22:45:00,79.92,22.68,1002001
6458,2019-08-11 23:00:00,81.0,22.68,1002001
6459,2019-08-11 23:15:00,79.92,22.68,1002001
6460,2019-08-11 23:30:00,81.0,23.76,1002001
6461,2019-08-11 23:45:00,77.76,21.6,1002001
6462,2019-08-12 00:00:00,78.84,22.68,1002001
6463,2019-08-12 00:15:00,76.68,0.0,1002001
6464,2019-08-12 00:30:00,75.6,0.0,1002001
6465,2019-08-12 00:45:00,75.6,0.0,1002001
6466,2019-08-12 01:00:00,75.6,0.0,1002001
6467,2019-08-12 01:15:00,75.6,0.0,1002001
6468,2019-08-12 01:30:00,74.52,0.0,1002001
6469,2019-08-12 01:45:00,75.6,0.0,1002001
6470,2019-08-12 02:00:00,74.52,0.0,1002001
6471,2019-08-12 02:15:00,75.6,0.0,1002001
6472,2019-08-12 02:30:00,74.52,0.0,1002001
6473,2019-08-12 02:45:00,74.52,0.0,1002001
6474,2019-08-12 03:00:00,75.6,0.0,1002001
6475,2019-08-12 03:15:00,75.6,0.0,1002001
6476,2019-08-12 03:30:00,73.44,0.0,1002001
6477,2019-08-12 03:45:00,73.44,0.0,1002001
6478,2019-08-12 04:00:00,74.52,0.0,1002001
6479,2019-08-12 04:15:00,72.36,0.0,1002001
6480,2019-08-12 04:30:00,75.6,0.0,1002001
6481,2019-08-12 04:45:00,75.6,0.0,1002001
6482,2019-08-12 05:00:00,75.6,0.0,1002001
6483,2019-08-12 05:15:00,75.6,0.0,1002001
6484,2019-08-12 05:30:00,79.92,0.0,1002001
6485,2019-08-12 05:45:00,77.76,0.0,1002001
6486,2019-08-12 06:00:00,79.92,0.0,1002001
6487,2019-08-12 06:15:00,83.16,20.52,1002001
6488,2019-08-12 06:30:00,85.32,20.52,1002001
6489,2019-08-12 06:45:00,81.0,18.36,1002001
6490,2019-08-12 07:00:00,81.0,18.36,1002001
6491,2019-08-12 07:15:00,81.0,17.28,1002001
6492,2019-08-12 07:30:00,82.08,16.2,1002001
6493,2019-08-12 07:45:00,87.48,16.2,1002001
6494,2019-08-12 09:15:00,129.6,24.84,1002001
6495,2019-08-12 09:30:00,131.76,21.6,1002001
6496,2019-08-12 09:45:00,135.0,21.6,1002001
6497,2019-08-12 10:00:00,143.64,23.76,1002001
6498,2019-08-12 10:15:00,150.12,23.76,1002001
6499,2019-08-12 10:30:00,154.44,24.84,1002001
6500,2019-08-12 10:45:00,156.6,24.84,1002001
6501,2019-08-12 11:00:00,155.52,25.92,1002001
6502,2019-08-12 11:15:00,159.84,27.0,1002001
6503,2019-08-12 11:30:00,158.76,27.0,1002001
6504,2019-08-12 11:45:00,154.44,24.84,1002001
6505,2019-08-12 12:00:00,152.28,23.76,1002001
6506,2019-08-12 12:15:00,150.12,25.92,1002001
6507,2019-08-12 12:30:00,151.2,24.84,1002001
6508,2019-08-12 12:45:00,156.6,28.08,1002001
6509,2019-08-12 13:00:00,158.76,25.92,1002001
6510,2019-08-12 13:15:00,163.08,28.08,1002001
6511,2019-08-12 13:30:00,171.72,27.0,1002001
6512,2019-08-12 13:45:00,178.2,28.08,1002001
6513,2019-08-12 14:00:00,184.68,29.16,1002001
6514,2019-08-12 14:15:00,196.56,29.16,1002001
6515,2019-08-12 14:30:00,199.8,31.32,1002001
6516,2019-08-12 14:45:00,204.12,32.4,1002001
6517,2019-08-12 15:00:00,203.04,31.32,1002001
6518,2019-08-12 15:15:00,204.12,33.48,1002001
6519,2019-08-12 15:30:00,205.2,34.56,1002001
6520,2019-08-12 15:45:00,197.64,30.24,1002001
6521,2019-08-12 16:00:00,196.56,32.4,1002001
6522,2019-08-12 16:15:00,192.24,30.24,1002001
6523,2019-08-12 16:30:00,185.76,28.08,1002001
6524,2019-08-12 16:45:00,181.44,28.08,1002001
6525,2019-08-12 17:00:00,173.88,28.08,1002001
6526,2019-08-12 17:15:00,158.76,27.0,1002001
6527,2019-08-12 17:30:00,145.8,24.84,1002001
6528,2019-08-12 17:45:00,138.24,25.92,1002001
6529,2019-08-12 18:00:00,136.08,25.92,1002001
6530,2019-08-12 18:15:00,130.68,29.16,1002001
6531,2019-08-12 18:30:00,132.84,27.0,1002001
6532,2019-08-12 18:45:00,130.68,27.0,1002001
6533,2019-08-12 19:00:00,128.52,29.16,1002001
6534,2019-08-12 19:15:00,120.96,27.0,1002001
6535,2019-08-12 19:30:00,117.72,29.16,1002001
6536,2019-08-12 19:45:00,113.4,25.92,1002001
6537,2019-08-12 20:00:00,113.4,30.24,1002001
6538,2019-08-12 20:15:00,111.24,27.0,1002001
6539,2019-08-12 20:30:00,110.16,27.0,1002001
6540,2019-08-12 20:45:00,110.16,29.16,1002001
6541,2019-08-12 21:00:00,109.08,28.08,1002001
6542,2019-08-12 21:15:00,106.92,28.08,1002001
6543,2019-08-12 21:30:00,103.68,24.84,1002001
6544,2019-08-12 21:45:00,101.52,28.08,1002001
6545,2019-08-12 22:00:00,99.36,27.0,1002001
6546,2019-08-12 22:15:00,100.44,29.16,1002001
6547,2019-08-12 22:30:00,96.12,28.08,1002001
6548,2019-08-12 22:45:00,93.96,23.76,1002001
6549,2019-08-12 23:00:00,93.96,25.92,1002001
6550,2019-08-12 23:15:00,91.8,25.92,1002001
6551,2019-08-12 23:30:00,93.96,24.84,1002001
6552,2019-08-12 23:45:00,89.64,24.84,1002001
6553,2019-08-13 00:00:00,86.4,20.52,1002001
6554,2019-08-13 00:15:00,84.24,0.0,1002001
6555,2019-08-13 00:30:00,82.08,0.0,1002001
6556,2019-08-13 00:45:00,84.24,0.0,1002001
6557,2019-08-13 01:00:00,83.16,0.0,1002001
6558,2019-08-13 01:15:00,82.08,0.0,1002001
6559,2019-08-13 01:30:00,81.0,0.0,1002001
6560,2019-08-13 01:45:00,82.08,0.0,1002001
6561,2019-08-13 02:00:00,82.08,0.0,1002001
6562,2019-08-13 02:15:00,81.0,0.0,1002001
6563,2019-08-13 02:30:00,81.0,0.0,1002001
6564,2019-08-13 02:45:00,81.0,0.0,1002001
6565,2019-08-13 03:00:00,82.08,0.0,1002001
6566,2019-08-13 03:15:00,81.0,0.0,1002001
6567,2019-08-13 03:30:00,81.0,0.0,1002001
6568,2019-08-13 03:45:00,79.92,0.0,1002001
6569,2019-08-13 04:00:00,79.92,0.0,1002001
6570,2019-08-13 04:15:00,78.84,0.0,1002001
6571,2019-08-13 04:30:00,81.0,0.0,1002001
6572,2019-08-13 04:45:00,78.84,0.0,1002001
6573,2019-08-13 05:00:00,81.0,0.0,1002001
6574,2019-08-13 05:15:00,83.16,0.0,1002001
6575,2019-08-13 05:30:00,85.32,0.0,1002001
6576,2019-08-13 05:45:00,86.4,0.0,1002001
6577,2019-08-13 06:00:00,87.48,0.0,1002001
6578,2019-08-13 06:15:00,90.72,21.6,1002001
6579,2019-08-13 06:30:00,90.72,22.68,1002001
6580,2019-08-13 06:45:00,86.4,18.36,1002001
6581,2019-08-13 07:00:00,84.24,20.52,1002001
6582,2019-08-13 07:15:00,85.32,16.2,1002001
6583,2019-08-13 07:30:00,87.48,18.36,1002001
6584,2019-08-13 07:45:00,91.8,14.04,1002001
6585,2019-08-13 08:00:00,96.12,19.44,1002001
6586,2019-08-13 08:15:00,102.6,17.28,1002001
6587,2019-08-13 08:30:00,106.92,19.44,1002001
6588,2019-08-13 08:45:00,113.4,18.36,1002001
6589,2019-08-13 09:00:00,120.96,20.52,1002001
6590,2019-08-13 09:15:00,129.6,19.44,1002001
6591,2019-08-13 09:30:00,133.92,22.68,1002001
6592,2019-08-13 09:45:00,135.0,19.44,1002001
6593,2019-08-13 10:00:00,138.24,22.68,1002001
6594,2019-08-13 10:15:00,139.32,18.36,1002001
6595,2019-08-13 10:30:00,141.48,21.6,1002001
6596,2019-08-13 10:45:00,151.2,23.76,1002001
6597,2019-08-13 11:00:00,155.52,27.0,1002001
6598,2019-08-13 11:15:00,153.36,25.92,1002001
6599,2019-08-13 11:30:00,155.52,25.92,1002001
6600,2019-08-13 11:45:00,154.44,28.08,1002001
6601,2019-08-13 12:00:00,149.04,25.92,1002001
6602,2019-08-13 12:15:00,144.72,27.0,1002001
6603,2019-08-13 12:30:00,146.88,28.08,1002001
6604,2019-08-13 12:45:00,149.04,25.92,1002001
6605,2019-08-13 13:00:00,154.44,28.08,1002001
6606,2019-08-13 13:15:00,163.08,27.0,1002001
6607,2019-08-13 13:30:00,165.24,27.0,1002001
6608,2019-08-13 13:45:00,176.04,28.08,1002001
6609,2019-08-13 14:00:00,176.04,27.0,1002001
6610,2019-08-13 14:15:00,180.36,30.24,1002001
6611,2019-08-13 14:30:00,185.76,29.16,1002001
6612,2019-08-13 14:45:00,187.92,30.24,1002001
6613,2019-08-13 15:00:00,183.6,30.24,1002001
6614,2019-08-13 15:15:00,182.52,30.24,1002001
6615,2019-08-13 15:30:00,184.68,30.24,1002001
6616,2019-08-13 15:45:00,179.28,30.24,1002001
6617,2019-08-13 16:00:00,171.72,28.08,1002001
6618,2019-08-13 16:15:00,168.48,27.0,1002001
6619,2019-08-13 16:30:00,163.08,27.0,1002001
6620,2019-08-13 16:45:00,164.16,27.0,1002001
6621,2019-08-13 17:00:00,156.6,27.0,1002001
6622,2019-08-13 17:15:00,150.12,27.0,1002001
6623,2019-08-13 17:30:00,140.4,27.0,1002001
6624,2019-08-13 17:45:00,131.76,24.84,1002001
6625,2019-08-13 18:00:00,126.36,28.08,1002001
6626,2019-08-13 18:15:00,125.28,30.24,1002001
6627,2019-08-13 18:30:00,120.96,27.0,1002001
6628,2019-08-13 18:45:00,127.44,29.16,1002001
6629,2019-08-13 19:00:00,128.52,28.08,1002001
6630,2019-08-13 19:15:00,123.12,29.16,1002001
6631,2019-08-13 19:30:00,118.8,29.16,1002001
6632,2019-08-13 19:45:00,114.48,29.16,1002001
6633,2019-08-13 20:00:00,111.24,30.24,1002001
6634,2019-08-13 20:15:00,110.16,30.24,1002001
6635,2019-08-13 20:30:00,106.92,30.24,1002001
6636,2019-08-13 20:45:00,105.84,30.24,1002001
6637,2019-08-13 21:00:00,104.76,30.24,1002001
6638,2019-08-13 21:15:00,101.52,28.08,1002001
6639,2019-08-13 21:30:00,101.52,27.0,1002001
6640,2019-08-13 21:45:00,100.44,25.92,1002001
6641,2019-08-13 22:00:00,98.28,24.84,1002001
6642,2019-08-13 22:15:00,97.2,25.92,1002001
6643,2019-08-13 22:30:00,96.12,24.84,1002001
6644,2019-08-13 22:45:00,92.88,21.6,1002001
6645,2019-08-13 23:00:00,89.64,22.68,1002001
6646,2019-08-13 23:15:00,88.56,21.6,1002001
6647,2019-08-13 23:30:00,88.56,22.68,1002001
6648,2019-08-13 23:45:00,87.48,22.68,1002001
6649,2019-08-14 00:00:00,88.56,22.68,1002001
6650,2019-08-14 00:15:00,88.56,0.0,1002001
6651,2019-08-14 00:30:00,85.32,0.0,1002001
6652,2019-08-14 00:45:00,85.32,0.0,1002001
6653,2019-08-14 01:00:00,84.24,0.0,1002001
6654,2019-08-14 01:15:00,83.16,0.0,1002001
6655,2019-08-14 01:30:00,83.16,0.0,1002001
6656,2019-08-14 01:45:00,83.16,0.0,1002001
6657,2019-08-14 02:00:00,83.16,0.0,1002001
6658,2019-08-14 02:15:00,83.16,0.0,1002001
6659,2019-08-14 02:30:00,84.24,0.0,1002001
6660,2019-08-14 02:45:00,84.24,0.0,1002001
6661,2019-08-14 03:00:00,82.08,0.0,1002001
6662,2019-08-14 03:15:00,83.16,0.0,1002001
6663,2019-08-14 03:30:00,83.16,0.0,1002001
6664,2019-08-14 03:45:00,81.0,0.0,1002001
6665,2019-08-14 04:00:00,81.0,0.0,1002001
6666,2019-08-14 04:15:00,82.08,0.0,1002001
6667,2019-08-14 04:30:00,82.08,0.0,1002001
6668,2019-08-14 04:45:00,81.0,0.0,1002001
6669,2019-08-14 05:00:00,83.16,0.0,1002001
6670,2019-08-14 05:15:00,82.08,0.0,1002001
6671,2019-08-14 05:30:00,86.4,0.0,1002001
6672,2019-08-14 05:45:00,85.32,0.0,1002001
6673,2019-08-14 06:00:00,85.32,0.0,1002001
6674,2019-08-14 06:15:00,89.64,22.68,1002001
6675,2019-08-14 06:30:00,90.72,21.6,1002001
6676,2019-08-14 06:45:00,88.56,21.6,1002001
6677,2019-08-14 07:00:00,86.4,21.6,1002001
6678,2019-08-14 07:15:00,90.72,20.52,1002001
6679,2019-08-14 07:30:00,92.88,20.52,1002001
6680,2019-08-14 07:45:00,100.44,21.6,1002001
6681,2019-08-14 08:00:00,90.72,19.44,1002001
6682,2019-08-14 08:15:00,102.6,21.6,1002001
6683,2019-08-14 08:30:00,108.0,19.44,1002001
6684,2019-08-14 08:45:00,114.48,18.36,1002001
6685,2019-08-14 09:00:00,118.8,20.52,1002001
6686,2019-08-14 09:15:00,125.28,22.68,1002001
6687,2019-08-14 09:30:00,132.84,24.84,1002001
6688,2019-08-14 09:45:00,137.16,25.92,1002001
6689,2019-08-14 10:00:00,144.72,25.92,1002001
6690,2019-08-14 10:15:00,152.28,28.08,1002001
6691,2019-08-14 10:30:00,151.2,27.0,1002001
6692,2019-08-14 10:45:00,157.68,24.84,1002001
6693,2019-08-14 11:00:00,158.76,23.76,1002001
6694,2019-08-14 11:15:00,156.6,24.84,1002001
6695,2019-08-14 11:30:00,157.68,25.92,1002001
6696,2019-08-14 11:45:00,158.76,25.92,1002001
6697,2019-08-14 12:00:00,155.52,25.92,1002001
6698,2019-08-14 12:15:00,150.12,27.0,1002001
6699,2019-08-14 12:30:00,150.12,29.16,1002001
6700,2019-08-14 12:45:00,153.36,29.16,1002001
6701,2019-08-14 13:00:00,157.68,30.24,1002001
6702,2019-08-14 13:15:00,165.24,30.24,1002001
6703,2019-08-14 13:30:00,173.88,29.16,1002001
6704,2019-08-14 13:45:00,180.36,30.24,1002001
6705,2019-08-14 14:00:00,186.84,31.32,1002001
6706,2019-08-14 14:15:00,194.4,31.32,1002001
6707,2019-08-14 14:30:00,194.4,33.48,1002001
6708,2019-08-14 14:45:00,195.48,34.56,1002001
6709,2019-08-14 15:00:00,198.72,35.64,1002001
6710,2019-08-14 15:15:00,198.72,33.48,1002001
6711,2019-08-14 15:30:00,194.4,32.4,1002001
6712,2019-08-14 15:45:00,192.24,33.48,1002001
6713,2019-08-14 16:00:00,189.0,31.32,1002001
6714,2019-08-14 16:15:00,184.68,31.32,1002001
6715,2019-08-14 16:30:00,180.36,30.24,1002001
6716,2019-08-14 16:45:00,177.12,30.24,1002001
6717,2019-08-14 17:00:00,169.56,30.24,1002001
